File Name: not saved
Channel 1: 'IndexForce', 14800 values, raw ADC, no filters.
Channel 2: 'ThumbForce', 14800 values, raw ADC, no filters.
Channel 3: 'dial', 14800 values, raw ADC, no filters.
Channel 4: 'FDI_EMG', 14800 values, raw ADC, no filters.
Channel 5: 'APB_EMG', 14800 values, raw ADC, no filters.
Channel 6: 'EMG EIP', 14800 values, raw ADC, no filters.
Channel 7: 'EMG 7', 14800 values, raw ADC, no filters.

-42	-43	-673	-119	60	53	-80
-42	-50	-673	-44	66	47	129
-41	-43	-673	261	42	59	218
-46	-50	-674	276	-27	75	68
-42	-43	-674	63	-59	62	5
-42	-50	-673	-56	21	35	31
-42	-43	-673	10	233	6	33
-42	-43	-673	257	416	-35	-14
-42	-43	-673	261	73	-42	-92
-42	-43	-673	227	-428	-29	-41
-42	-43	-673	22	-272	-30	-12
-43	-43	-673	-29	-35	-22	-98
-46	-43	-674	-57	-89	-16	-81
-42	-43	-673	-73	-62	1	-49
-42	-50	-674	-95	-23	16	-7
-42	-43	-674	-87	24	25	184
-42	-43	-673	10	36	34	264
-42	-43	-673	5	42	42	128
-42	-43	-673	85	49	63	70
-43	-43	-674	-171	31	67	108
-42	-50	-673	-403	29	66	42
-41	-43	-673	-137	14	48	22
-42	-43	-673	22	30	27	0
-46	-43	-673	-71	35	21	-8
-42	-43	-673	-132	30	-4	6
-42	-43	-673	-157	27	-35	-45
-42	-43	-673	30	15	-47	-56
-42	-43	-674	29	-9	-35	-29
-42	-43	-673	234	-8	-23	0
-43	-43	-673	555	22	-18	-9
-42	-43	-673	168	51	9	21
-42	-43	-674	-59	92	35	-18
-42	-48	-673	70	127	51	-63
-46	-50	-673	94	161	72	-8
-42	-43	-673	216	161	72	-11
-41	-50	-674	224	32	64	-226
-43	-50	-673	183	-149	71	-275
-43	-43	-673	178	-104	61	226
-42	-43	-673	0	45	18	366
-42	-43	-673	-46	-32	1	198
-42	-43	-673	-99	-51	-3	129
-42	-43	-673	-119	16	-26	35
-42	-43	-673	14	7	-36	-29
-42	-43	-673	47	39	-40	-392
-43	-43	-673	-20	23	-36	-392
-46	-43	-674	-64	10	-24	-65
-45	-43	-673	-55	-4	-4	-8
-42	-43	-673	-7	5	21	-5
-42	-43	-674	14	24	36	16
-45	-43	-673	-14	26	51	26
-41	-50	-673	-15	45	69	72
-42	-43	-673	-88	38	60	69
-46	-43	-673	-139	38	60	14
-41	-43	-673	-149	30	75	-71
-45	-43	-674	-299	27	68	-152
-42	-43	-674	-475	14	50	-50
-42	-43	-673	-276	25	-9	92
-45	-43	-673	24	57	-72	269
-42	-43	-673	79	-29	-82	370
-42	-43	-673	263	-153	-62	247
-42	-43	-673	490	-28	-36	80
-42	-43	-674	424	134	-36	-11
-42	-50	-673	232	46	-18	-24
-42	-43	-673	149	41	24	-36
-46	-43	-673	60	49	54	27
-42	-50	-673	-7	18	82	-46
-46	-43	-674	-28	67	79	-104
-46	-43	-673	-49	57	66	188
-46	-43	-674	-25	60	66	252
-45	-43	-673	-29	46	62	114
-41	-43	-673	-31	-5	42	108
